date,symbol,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2017-07-06 00:00:00+00:00,AMD,13.02,13.32,12.665,12.94,88418322,13.02,13.32,12.665,12.94,88418322,0.0,1.0
2017-07-07 00:00:00+00:00,AMD,13.36,13.75,13.18,13.27,88021133,13.36,13.75,13.18,13.27,88021133,0.0,1.0
2017-07-10 00:00:00+00:00,AMD,13.81,13.88,13.27,13.61,77940920,13.81,13.88,13.27,13.61,77940920,0.0,1.0
2017-07-11 00:00:00+00:00,AMD,13.89,14.1,13.62,13.77,70760527,13.89,14.1,13.62,13.77,70760527,0.0,1.0
2017-07-12 00:00:00+00:00,AMD,14.29,14.39,13.96,14.17,78011028,14.29,14.39,13.96,14.17,78011028,0.0,1.0
2017-07-13 00:00:00+00:00,AMD,13.53,14.49,13.43,14.33,110860494,13.53,14.49,13.43,14.33,110860494,0.0,1.0
2017-07-14 00:00:00+00:00,AMD,13.92,13.93,13.32,13.46,81515312,13.92,13.93,13.32,13.46,81515312,0.0,1.0
2017-07-17 00:00:00+00:00,AMD,13.8,14.12,13.51,14.03,70594469,13.8,14.12,13.51,14.03,70594469,0.0,1.0
2017-07-18 00:00:00+00:00,AMD,13.48,13.53,13.15,13.29,77823247,13.48,13.53,13.15,13.29,77823247,0.0,1.0
2017-07-19 00:00:00+00:00,AMD,13.55,13.74,13.41,13.62,51511044,13.55,13.74,13.41,13.62,51511044,0.0,1.0
2017-07-20 00:00:00+00:00,AMD,13.8,13.89,13.45,13.61,47328081,13.8,13.89,13.45,13.61,47328081,0.0,1.0
2017-07-21 00:00:00+00:00,AMD,13.88,14.05,13.62,13.7,50836269,13.88,14.05,13.62,13.7,50836269,0.0,1.0
2017-07-24 00:00:00+00:00,AMD,14.16,14.44,13.97,14.0,70306709,14.16,14.44,13.97,14.0,70306709,0.0,1.0
2017-07-25 00:00:00+00:00,AMD,14.11,14.32,13.87,14.29,76089789,14.11,14.32,13.87,14.29,76089789,0.0,1.0
2017-07-26 00:00:00+00:00,AMD,14.76,15.65,14.4,15.13,234655935,14.76,15.65,14.4,15.13,234655935,0.0,1.0
2017-07-27 00:00:00+00:00,AMD,14.12,15.04,13.7,14.99,129095996,14.12,15.04,13.7,14.99,129095996,0.0,1.0
2017-07-28 00:00:00+00:00,AMD,13.95,14.1,13.68,13.85,66352470,13.95,14.1,13.68,13.85,66352470,0.0,1.0
2017-07-31 00:00:00+00:00,AMD,13.61,14.22,13.47,14.09,68653763,13.61,14.22,13.47,14.09,68653763,0.0,1.0
2017-08-01 00:00:00+00:00,AMD,13.71,13.86,13.45,13.72,48273874,13.71,13.86,13.45,13.72,48273874,0.0,1.0
2017-08-02 00:00:00+00:00,AMD,13.37,13.93,13.12,13.81,67062121,13.37,13.93,13.12,13.81,67062121,0.0,1.0
2017-08-03 00:00:00+00:00,AMD,13.24,13.52,13.08,13.42,51720273,13.24,13.52,13.08,13.42,51720273,0.0,1.0
2017-08-04 00:00:00+00:00,AMD,13.12,13.36,13.02,13.2,63954775,13.12,13.36,13.02,13.2,63954775,0.0,1.0
2017-08-07 00:00:00+00:00,AMD,13.43,13.57,13.27,13.33,57203474,13.43,13.57,13.27,13.33,57203474,0.0,1.0
2017-08-08 00:00:00+00:00,AMD,13.11,13.55,13.08,13.48,46548040,13.11,13.55,13.08,13.48,46548040,0.0,1.0
2017-08-09 00:00:00+00:00,AMD,12.83,12.89,12.54,12.76,58571682,12.83,12.89,12.54,12.76,58571682,0.0,1.0
2017-08-10 00:00:00+00:00,AMD,12.12,12.92,12.11,12.7,80131441,12.12,12.92,12.11,12.7,80131441,0.0,1.0
2017-08-11 00:00:00+00:00,AMD,12.23,12.39,11.88,12.04,63319050,12.23,12.39,11.88,12.04,63319050,0.0,1.0
2017-08-14 00:00:00+00:00,AMD,12.76,12.85,12.58,12.58,63873137,12.76,12.85,12.58,12.58,63873137,0.0,1.0
2017-08-15 00:00:00+00:00,AMD,13.02,13.14,12.75,13.01,57447725,13.02,13.14,12.75,13.01,57447725,0.0,1.0
2017-08-16 00:00:00+00:00,AMD,12.63,13.19,12.52,13.17,64171662,12.63,13.19,12.52,13.17,64171662,0.0,1.0
2017-08-17 00:00:00+00:00,AMD,12.34,12.65,12.32,12.46,46960411,12.34,12.65,12.32,12.46,46960411,0.0,1.0
2017-08-18 00:00:00+00:00,AMD,12.37,12.56,12.25,12.43,37172947,12.37,12.56,12.25,12.43,37172947,0.0,1.0
2017-08-21 00:00:00+00:00,AMD,12.05,12.42,11.86,12.42,58620489,12.05,12.42,11.86,12.42,58620489,0.0,1.0
2017-08-22 00:00:00+00:00,AMD,12.17,12.33,12.1,12.2,38705808,12.17,12.33,12.1,12.2,38705808,0.0,1.0
2017-08-23 00:00:00+00:00,AMD,12.48,12.54,11.95,12.0,43429439,12.48,12.54,11.95,12.0,43429439,0.0,1.0
2017-08-24 00:00:00+00:00,AMD,12.5,12.71,12.39,12.69,37056907,12.5,12.71,12.39,12.69,37056907,0.0,1.0
2017-08-25 00:00:00+00:00,AMD,12.43,12.57,12.25,12.51,29543318,12.43,12.57,12.25,12.51,29543318,0.0,1.0
2017-08-28 00:00:00+00:00,AMD,12.23,12.55,12.16,12.53,35078317,12.23,12.55,12.16,12.53,35078317,0.0,1.0
2017-08-29 00:00:00+00:00,AMD,12.15,12.18,11.93,12.0,33290113,12.15,12.18,11.93,12.0,33290113,0.0,1.0
2017-08-30 00:00:00+00:00,AMD,12.67,12.68,12.16,12.19,43434380,12.67,12.68,12.16,12.19,43434380,0.0,1.0
2017-08-31 00:00:00+00:00,AMD,13.0,13.16,12.79,12.82,51056961,13.0,13.16,12.79,12.82,51056961,0.0,1.0
2017-09-01 00:00:00+00:00,AMD,13.19,13.49,13.04,13.12,52901453,13.19,13.49,13.04,13.12,52901453,0.0,1.0
2017-09-05 00:00:00+00:00,AMD,12.92,13.18,12.65,12.88,51359359,12.92,13.18,12.65,12.88,51359359,0.0,1.0
2017-09-06 00:00:00+00:00,AMD,12.86,13.08,12.75,13.02,33828656,12.86,13.08,12.75,13.02,33828656,0.0,1.0
2017-09-07 00:00:00+00:00,AMD,12.63,12.94,12.6,12.84,35467788,12.63,12.94,12.6,12.84,35467788,0.0,1.0
2017-09-08 00:00:00+00:00,AMD,12.25,12.61,12.04,12.57,60503832,12.25,12.61,12.04,12.57,60503832,0.0,1.0
2017-09-11 00:00:00+00:00,AMD,12.55,12.74,12.4,12.46,42904404,12.55,12.74,12.4,12.46,42904404,0.0,1.0
2017-09-12 00:00:00+00:00,AMD,12.3,12.68,12.21,12.66,54029549,12.3,12.68,12.21,12.66,54029549,0.0,1.0
2017-09-13 00:00:00+00:00,AMD,12.22,12.36,12.12,12.22,36978783,12.22,12.36,12.12,12.22,36978783,0.0,1.0
2017-09-14 00:00:00+00:00,AMD,12.26,12.46,12.11,12.15,36903301,12.26,12.46,12.11,12.15,36903301,0.0,1.0
2017-09-15 00:00:00+00:00,AMD,12.52,12.66,12.31,12.33,49576344,12.52,12.66,12.31,12.33,49576344,0.0,1.0
2017-09-18 00:00:00+00:00,AMD,13.08,13.3,12.74,12.77,82647358,13.08,13.3,12.74,12.77,82647358,0.0,1.0
2017-09-19 00:00:00+00:00,AMD,13.12,13.29,12.88,13.25,64693928,13.12,13.29,12.88,13.25,64693928,0.0,1.0
2017-09-20 00:00:00+00:00,AMD,13.74,13.8,12.8,13.07,82385985,13.74,13.8,12.8,13.07,82385985,0.0,1.0
2017-09-21 00:00:00+00:00,AMD,13.41,14.24,13.32,14.0,164802839,13.41,14.24,13.32,14.0,164802839,0.0,1.0
2017-09-22 00:00:00+00:00,AMD,13.3,13.4,13.12,13.2,49752570,13.3,13.4,13.12,13.2,49752570,0.0,1.0
2017-09-25 00:00:00+00:00,AMD,12.61,13.28,12.49,13.25,83429167,12.61,13.28,12.49,13.25,83429167,0.0,1.0
2017-09-26 00:00:00+00:00,AMD,12.45,12.93,12.43,12.85,67417625,12.45,12.93,12.43,12.85,67417625,0.0,1.0
2017-09-27 00:00:00+00:00,AMD,12.74,12.87,12.5,12.65,59391214,12.74,12.87,12.5,12.65,59391214,0.0,1.0
2017-09-28 00:00:00+00:00,AMD,12.74,12.84,12.55,12.76,35439338,12.74,12.84,12.55,12.76,35439338,0.0,1.0
2017-09-29 00:00:00+00:00,AMD,12.75,12.82,12.6,12.77,33358815,12.75,12.82,12.6,12.77,33358815,0.0,1.0
2017-10-02 00:00:00+00:00,AMD,12.71,12.85,12.62,12.8,34256219,12.71,12.85,12.62,12.8,34256219,0.0,1.0
2017-10-03 00:00:00+00:00,AMD,13.42,13.48,12.7,12.73,84656340,13.42,13.48,12.7,12.73,84656340,0.0,1.0
2017-10-04 00:00:00+00:00,AMD,13.31,13.5,13.15,13.31,41814144,13.31,13.5,13.15,13.31,41814144,0.0,1.0
2017-10-05 00:00:00+00:00,AMD,13.34,13.46,13.21,13.38,34409933,13.34,13.46,13.21,13.38,34409933,0.0,1.0
2017-10-06 00:00:00+00:00,AMD,13.23,13.39,13.18,13.22,27939491,13.23,13.39,13.18,13.22,27939491,0.0,1.0
2017-10-09 00:00:00+00:00,AMD,13.47,13.83,13.26,13.26,53748724,13.47,13.83,13.26,13.26,53748724,0.0,1.0
2017-10-10 00:00:00+00:00,AMD,13.7,13.79,13.44,13.72,43046193,13.7,13.79,13.44,13.72,43046193,0.0,1.0
2017-10-11 00:00:00+00:00,AMD,13.88,13.96,13.61,13.62,38017847,13.88,13.96,13.61,13.62,38017847,0.0,1.0
2017-10-12 00:00:00+00:00,AMD,14.2,14.37,13.81,13.85,69313327,14.2,14.37,13.81,13.85,69313327,0.0,1.0
2017-10-13 00:00:00+00:00,AMD,14.22,14.41,14.12,14.32,37160693,14.22,14.41,14.12,14.32,37160693,0.0,1.0
2017-10-16 00:00:00+00:00,AMD,14.26,14.35,14.12,14.25,33684147,14.26,14.35,14.12,14.25,33684147,0.0,1.0
2017-10-17 00:00:00+00:00,AMD,14.16,14.35,14.14,14.24,28695155,14.16,14.35,14.14,14.24,28695155,0.0,1.0
2017-10-18 00:00:00+00:00,AMD,14.07,14.28,13.76,14.2,38868463,14.07,14.28,13.76,14.2,38868463,0.0,1.0
2017-10-19 00:00:00+00:00,AMD,13.95,14.04,13.69,13.85,33600243,13.95,14.04,13.69,13.85,33600243,0.0,1.0
2017-10-20 00:00:00+00:00,AMD,13.81,14.09,13.8,14.03,31624215,13.81,14.09,13.8,14.03,31624215,0.0,1.0
2017-10-23 00:00:00+00:00,AMD,14.1,14.19,13.9,13.94,49438627,14.1,14.19,13.9,13.94,49438627,0.0,1.0
2017-10-24 00:00:00+00:00,AMD,14.25,14.36,14.15,14.2,60340437,14.25,14.36,14.15,14.2,60340437,0.0,1.0
2017-10-25 00:00:00+00:00,AMD,12.33,13.13,12.29,12.95,165686209,12.33,13.13,12.29,12.95,165686209,0.0,1.0
2017-10-26 00:00:00+00:00,AMD,12.01,12.46,12.0,12.45,86725366,12.01,12.46,12.0,12.45,86725366,0.0,1.0
2017-10-27 00:00:00+00:00,AMD,11.84,12.19,11.35,12.17,115163241,11.84,12.19,11.35,12.17,115163241,0.0,1.0
2017-10-30 00:00:00+00:00,AMD,10.89,11.42,10.65,11.26,136725037,10.89,11.42,10.65,11.26,136725037,0.0,1.0
2017-10-31 00:00:00+00:00,AMD,10.99,11.31,10.69,10.76,78118243,10.99,11.31,10.69,10.76,78118243,0.0,1.0
2017-11-01 00:00:00+00:00,AMD,10.8,11.29,10.72,11.25,66416610,10.8,11.29,10.72,11.25,66416610,0.0,1.0
2017-11-02 00:00:00+00:00,AMD,10.85,10.99,10.66,10.87,47509725,10.85,10.99,10.66,10.87,47509725,0.0,1.0
2017-11-03 00:00:00+00:00,AMD,11.12,11.13,10.82,10.95,43989491,11.12,11.13,10.82,10.95,43989491,0.0,1.0
2017-11-06 00:00:00+00:00,AMD,11.93,12.09,11.64,12.04,95719936,11.93,12.09,11.64,12.04,95719936,0.0,1.0
2017-11-07 00:00:00+00:00,AMD,12.05,12.27,11.92,11.94,66232713,12.05,12.27,11.92,11.94,66232713,0.0,1.0
2017-11-08 00:00:00+00:00,AMD,11.71,11.95,11.51,11.94,59065041,11.71,11.95,11.51,11.94,59065041,0.0,1.0
2017-11-09 00:00:00+00:00,AMD,11.12,11.35,11.03,11.25,75698460,11.12,11.35,11.03,11.25,75698460,0.0,1.0
2017-11-10 00:00:00+00:00,AMD,11.26,11.43,11.12,11.22,50022529,11.26,11.43,11.12,11.22,50022529,0.0,1.0
2017-11-13 00:00:00+00:00,AMD,11.09,11.2,10.92,11.18,53925999,11.09,11.2,10.92,11.18,53925999,0.0,1.0
2017-11-14 00:00:00+00:00,AMD,11.12,11.26,11.0,11.03,36254723,11.12,11.26,11.0,11.03,36254723,0.0,1.0
2017-11-15 00:00:00+00:00,AMD,11.07,11.13,10.77,11.01,33326871,11.07,11.13,10.77,11.01,33326871,0.0,1.0
2017-11-16 00:00:00+00:00,AMD,11.25,11.32,11.13,11.13,30814936,11.25,11.32,11.13,11.13,30814936,0.0,1.0
2017-11-17 00:00:00+00:00,AMD,11.38,11.75,11.28,11.3,56245136,11.38,11.75,11.28,11.3,56245136,0.0,1.0
2017-11-20 00:00:00+00:00,AMD,11.34,11.51,11.19,11.47,35827552,11.34,11.51,11.19,11.47,35827552,0.0,1.0
2017-11-21 00:00:00+00:00,AMD,11.4,11.49,11.24,11.42,31469531,11.4,11.49,11.24,11.42,31469531,0.0,1.0
2017-11-22 00:00:00+00:00,AMD,11.37,11.49,11.3,11.41,23686100,11.37,11.49,11.3,11.41,23686100,0.0,1.0
2017-11-24 00:00:00+00:00,AMD,11.38,11.42,11.3,11.38,11033178,11.38,11.42,11.3,11.38,11033178,0.0,1.0
2017-11-27 00:00:00+00:00,AMD,11.55,11.74,11.3358,11.34,41565129,11.55,11.74,11.3358,11.34,41565129,0.0,1.0
2017-11-28 00:00:00+00:00,AMD,11.17,11.54,11.0,11.45,65088197,11.17,11.54,11.0,11.45,65088197,0.0,1.0
2017-11-29 00:00:00+00:00,AMD,10.83,11.17,10.73,11.08,63237037,10.83,11.17,10.73,11.08,63237037,0.0,1.0
2017-11-30 00:00:00+00:00,AMD,10.89,11.03,10.76,10.87,43101899,10.89,11.03,10.76,10.87,43101899,0.0,1.0
2017-12-01 00:00:00+00:00,AMD,10.73,10.97,10.53,10.81,41932685,10.73,10.97,10.53,10.81,41932685,0.0,1.0
2017-12-04 00:00:00+00:00,AMD,10.03,10.86,9.82,10.85,95608827,10.03,10.86,9.82,10.85,95608827,0.0,1.0
2017-12-05 00:00:00+00:00,AMD,9.91,10.34,9.7,9.89,66840417,9.91,10.34,9.7,9.89,66840417,0.0,1.0
2017-12-06 00:00:00+00:00,AMD,10.0,10.05,9.71,9.9,38351614,10.0,10.05,9.71,9.9,38351614,0.0,1.0
2017-12-07 00:00:00+00:00,AMD,10.04,10.19,9.95,10.0705,32273896,10.04,10.19,9.95,10.0705,32273896,0.0,1.0
2017-12-08 00:00:00+00:00,AMD,9.94,10.2,9.92,10.15,34582737,9.94,10.2,9.92,10.15,34582737,0.0,1.0
2017-12-11 00:00:00+00:00,AMD,10.16,10.16,9.96,9.97,29359732,10.16,10.16,9.96,9.97,29359732,0.0,1.0
2017-12-12 00:00:00+00:00,AMD,9.9,10.14,9.88,10.13,35843064,9.9,10.14,9.88,10.13,35843064,0.0,1.0
2017-12-13 00:00:00+00:00,AMD,10.11,10.21,9.95,9.97,41201508,10.11,10.21,9.95,9.97,41201508,0.0,1.0
2017-12-14 00:00:00+00:00,AMD,10.13,10.17,9.96,10.1,26491754,10.13,10.17,9.96,10.1,26491754,0.0,1.0
2017-12-15 00:00:00+00:00,AMD,10.29,10.32,10.02,10.13,42459234,10.29,10.32,10.02,10.13,42459234,0.0,1.0
2017-12-18 00:00:00+00:00,AMD,10.98,11.0,10.51,10.6,62789226,10.98,11.0,10.51,10.6,62789226,0.0,1.0
2017-12-19 00:00:00+00:00,AMD,10.95,11.19,10.87,11.0,43445290,10.95,11.19,10.87,11.0,43445290,0.0,1.0
2017-12-20 00:00:00+00:00,AMD,10.98,11.18,10.8,11.1,31053753,10.98,11.18,10.8,11.1,31053753,0.0,1.0
2017-12-21 00:00:00+00:00,AMD,10.89,11.0793,10.87,10.98,21645217,10.89,11.0793,10.87,10.98,21645217,0.0,1.0
2017-12-22 00:00:00+00:00,AMD,10.54,10.77,10.2,10.75,50572874,10.54,10.77,10.2,10.75,50572874,0.0,1.0
2017-12-26 00:00:00+00:00,AMD,10.46,10.579,10.34,10.38,20362897,10.46,10.579,10.34,10.38,20362897,0.0,1.0
2017-12-27 00:00:00+00:00,AMD,10.53,10.74,10.4,10.45,22780900,10.53,10.74,10.4,10.45,22780900,0.0,1.0
2017-12-28 00:00:00+00:00,AMD,10.55,10.64,10.43,10.57,18345480,10.55,10.64,10.43,10.57,18345480,0.0,1.0
2017-12-29 00:00:00+00:00,AMD,10.28,10.58,10.27,10.57,26321111,10.28,10.58,10.27,10.57,26321111,0.0,1.0
2018-01-02 00:00:00+00:00,AMD,10.98,11.02,10.34,10.42,43479727,10.98,11.02,10.34,10.42,43479727,0.0,1.0
2018-01-03 00:00:00+00:00,AMD,11.55,12.14,11.36,11.61,150097565,11.55,12.14,11.36,11.61,150097565,0.0,1.0
2018-01-04 00:00:00+00:00,AMD,12.12,12.43,11.97,12.095,108512405,12.12,12.43,11.97,12.095,108512405,0.0,1.0
2018-01-05 00:00:00+00:00,AMD,11.88,12.22,11.66,12.19,63187983,11.88,12.22,11.66,12.19,63187983,0.0,1.0
2018-01-08 00:00:00+00:00,AMD,12.28,12.3,11.85,12.01,62896703,12.28,12.3,11.85,12.01,62896703,0.0,1.0
2018-01-09 00:00:00+00:00,AMD,11.82,12.02,11.71,12.0,62071489,11.82,12.02,11.71,12.0,62071489,0.0,1.0
2018-01-10 00:00:00+00:00,AMD,11.96,12.15,11.56,11.63,51025659,11.96,12.15,11.56,11.63,51025659,0.0,1.0
2018-01-11 00:00:00+00:00,AMD,12.14,12.19,11.9001,12.07,33904455,12.14,12.19,11.9001,12.07,33904455,0.0,1.0
2018-01-12 00:00:00+00:00,AMD,12.02,12.07,11.8,11.82,46862584,12.02,12.07,11.8,11.82,46862584,0.0,1.0
2018-01-16 00:00:00+00:00,AMD,11.91,12.2,11.8,12.05,41596214,11.91,12.2,11.8,12.05,41596214,0.0,1.0
2018-01-17 00:00:00+00:00,AMD,12.18,12.19,11.82,11.9,38563690,12.18,12.19,11.82,11.9,38563690,0.0,1.0
2018-01-18 00:00:00+00:00,AMD,12.47,12.68,12.15,12.18,61621147,12.47,12.68,12.15,12.18,61621147,0.0,1.0
2018-01-19 00:00:00+00:00,AMD,12.59,12.88,12.54,12.56,45638452,12.59,12.88,12.54,12.56,45638452,0.0,1.0
2018-01-22 00:00:00+00:00,AMD,12.65,12.74,12.37,12.61,34419605,12.65,12.74,12.37,12.61,34419605,0.0,1.0
2018-01-23 00:00:00+00:00,AMD,12.94,12.995,12.76,12.82,46005571,12.94,12.995,12.76,12.82,46005571,0.0,1.0
2018-01-24 00:00:00+00:00,AMD,12.71,13.05,12.6,13.02,41540864,12.71,13.05,12.6,13.02,41540864,0.0,1.0
2018-01-25 00:00:00+00:00,AMD,12.41,12.94,12.32,12.78,41679690,12.41,12.94,12.32,12.78,41679690,0.0,1.0
2018-01-26 00:00:00+00:00,AMD,12.95,12.95,12.62,12.7,43419449,12.95,12.95,12.62,12.7,43419449,0.0,1.0
2018-01-29 00:00:00+00:00,AMD,13.32,13.47,13.05,13.13,65821254,13.32,13.47,13.05,13.13,65821254,0.0,1.0
2018-01-30 00:00:00+00:00,AMD,12.87,13.27,12.69,13.12,65116734,12.87,13.27,12.69,13.12,65116734,0.0,1.0
2018-01-31 00:00:00+00:00,AMD,13.74,13.85,13.15,13.24,139842965,13.74,13.85,13.15,13.24,139842965,0.0,1.0
2018-02-01 00:00:00+00:00,AMD,13.25,13.84,13.21,13.62,66528817,13.25,13.84,13.21,13.62,66528817,0.0,1.0
2018-02-02 00:00:00+00:00,AMD,12.45,13.06,12.43,13.05,76774701,12.45,13.06,12.43,13.05,76774701,0.0,1.0
2018-02-05 00:00:00+00:00,AMD,11.57,12.18,10.93,12.05,110561931,11.57,12.18,10.93,12.05,110561931,0.0,1.0
2018-02-06 00:00:00+00:00,AMD,11.65,11.74,11.0,11.04,85817061,11.65,11.74,11.0,11.04,85817061,0.0,1.0
2018-02-07 00:00:00+00:00,AMD,11.6,11.9,11.53,11.7,55325484,11.6,11.9,11.53,11.7,55325484,0.0,1.0
2018-02-08 00:00:00+00:00,AMD,11.22,11.85,11.21,11.72,54139669,11.22,11.85,11.21,11.72,54139669,0.0,1.0
2018-02-09 00:00:00+00:00,AMD,11.31,11.57,10.63,11.54,83500016,11.31,11.57,10.63,11.54,83500016,0.0,1.0
2018-02-12 00:00:00+00:00,AMD,11.68,11.8,11.43,11.47,62695580,11.68,11.8,11.43,11.47,62695580,0.0,1.0
2018-02-13 00:00:00+00:00,AMD,11.78,11.82,11.53,11.6,32126468,11.78,11.82,11.53,11.6,32126468,0.0,1.0
2018-02-14 00:00:00+00:00,AMD,12.2,12.31,11.63,11.72,51529646,12.2,12.31,11.63,11.72,51529646,0.0,1.0
2018-02-15 00:00:00+00:00,AMD,12.19,12.625,12.07,12.4,57497914,12.19,12.625,12.07,12.4,57497914,0.0,1.0
2018-02-16 00:00:00+00:00,AMD,11.82,12.225,11.82,12.11,45980623,11.82,12.225,11.82,12.11,45980623,0.0,1.0
2018-02-20 00:00:00+00:00,AMD,12.02,12.19,11.71,11.72,46430056,12.02,12.19,11.71,11.72,46430056,0.0,1.0
2018-02-21 00:00:00+00:00,AMD,11.72,12.12,11.72,12.12,39840153,11.72,12.12,11.72,12.12,39840153,0.0,1.0
2018-02-22 00:00:00+00:00,AMD,11.84,11.995,11.63,11.82,37579666,11.84,11.995,11.63,11.82,37579666,0.0,1.0
2018-02-23 00:00:00+00:00,AMD,12.07,12.16,11.94,11.95,32964802,12.07,12.16,11.94,11.95,32964802,0.0,1.0
2018-02-26 00:00:00+00:00,AMD,12.42,12.43,12.05,12.14,41830973,12.42,12.43,12.05,12.14,41830973,0.0,1.0
2018-02-27 00:00:00+00:00,AMD,12.53,12.88,12.39,12.43,55068108,12.53,12.88,12.39,12.43,55068108,0.0,1.0
2018-02-28 00:00:00+00:00,AMD,12.11,12.73,12.1,12.66,43024362,12.11,12.73,12.1,12.66,43024362,0.0,1.0
2018-03-01 00:00:00+00:00,AMD,11.9,12.27,11.66,12.26,63207377,11.9,12.27,11.66,12.26,63207377,0.0,1.0
2018-03-02 00:00:00+00:00,AMD,11.81,11.93,11.43,11.67,58123518,11.81,11.93,11.43,11.67,58123518,0.0,1.0
2018-03-05 00:00:00+00:00,AMD,11.91,12.055,11.61,11.69,43734836,11.91,12.055,11.61,11.69,43734836,0.0,1.0
2018-03-06 00:00:00+00:00,AMD,11.76,12.045,11.71,12.01,46751179,11.76,12.045,11.71,12.01,46751179,0.0,1.0
2018-03-07 00:00:00+00:00,AMD,12.24,12.82,11.55,11.58,127603194,12.24,12.82,11.55,11.58,127603194,0.0,1.0
2018-03-08 00:00:00+00:00,AMD,11.97,12.59,11.74,12.395,75412079,11.97,12.59,11.74,12.395,75412079,0.0,1.0
2018-03-09 00:00:00+00:00,AMD,11.7,12.0392,11.58,12.03,88671179,11.7,12.0392,11.58,12.03,88671179,0.0,1.0
2018-03-12 00:00:00+00:00,AMD,11.52,11.82,11.48,11.76,83266830,11.52,11.82,11.48,11.76,83266830,0.0,1.0
2018-03-13 00:00:00+00:00,AMD,11.64,12.035,11.095,11.5,173734863,11.64,12.035,11.095,11.5,173734863,0.0,1.0
2018-03-14 00:00:00+00:00,AMD,11.36,11.72,11.26,11.7,79249146,11.36,11.72,11.26,11.7,79249146,0.0,1.0
2018-03-15 00:00:00+00:00,AMD,11.46,11.55,11.19,11.43,62979274,11.46,11.55,11.19,11.43,62979274,0.0,1.0
2018-03-16 00:00:00+00:00,AMD,11.47,11.55,11.32,11.49,36335291,11.47,11.55,11.32,11.49,36335291,0.0,1.0
2018-03-19 00:00:00+00:00,AMD,11.43,11.74,11.351,11.41,53034019,11.43,11.74,11.351,11.41,53034019,0.0,1.0
2018-03-20 00:00:00+00:00,AMD,11.11,11.52,11.0,11.41,64277926,11.11,11.52,11.0,11.41,64277926,0.0,1.0
2018-03-21 00:00:00+00:00,AMD,11.26,11.34,11.11,11.16,44453537,11.26,11.34,11.11,11.16,44453537,0.0,1.0
2018-03-22 00:00:00+00:00,AMD,10.91,11.26,10.85,11.1,59569610,10.91,11.26,10.85,11.1,59569610,0.0,1.0
2018-03-23 00:00:00+00:00,AMD,10.63,10.97,10.57,10.91,54661263,10.63,10.97,10.57,10.91,54661263,0.0,1.0
2018-03-26 00:00:00+00:00,AMD,10.44,10.8,10.18,10.71,75239343,10.44,10.8,10.18,10.71,75239343,0.0,1.0
2018-03-27 00:00:00+00:00,AMD,10.0,10.59,9.9,10.51,68157322,10.0,10.59,9.9,10.51,68157322,0.0,1.0
2018-03-28 00:00:00+00:00,AMD,9.81,10.1689,9.79,9.99,64832148,9.81,10.1689,9.79,9.99,64832148,0.0,1.0
2018-03-29 00:00:00+00:00,AMD,10.05,10.08,9.81,9.94,48681415,10.05,10.08,9.81,9.94,48681415,0.0,1.0
2018-04-02 00:00:00+00:00,AMD,9.53,10.14,9.51,9.99,64824596,9.53,10.14,9.51,9.99,64824596,0.0,1.0
2018-04-03 00:00:00+00:00,AMD,9.55,9.77,9.3,9.63,54891576,9.55,9.77,9.3,9.63,54891576,0.0,1.0
2018-04-04 00:00:00+00:00,AMD,9.77,9.81,9.04,9.08,67356888,9.77,9.81,9.04,9.08,67356888,0.0,1.0
2018-04-05 00:00:00+00:00,AMD,10.02,10.2,9.91,10.05,65758791,10.02,10.2,9.91,10.05,65758791,0.0,1.0
2018-04-06 00:00:00+00:00,AMD,9.61,10.1,9.5,9.83,51087146,9.61,10.1,9.5,9.83,51087146,0.0,1.0
2018-04-09 00:00:00+00:00,AMD,9.53,9.84,9.52,9.75,38382608,9.53,9.84,9.52,9.75,38382608,0.0,1.0
2018-04-10 00:00:00+00:00,AMD,9.98,10.04,9.71,9.75,43036502,9.98,10.04,9.71,9.75,43036502,0.0,1.0
2018-04-11 00:00:00+00:00,AMD,9.82,10.03,9.79,9.87,29169324,9.82,10.03,9.79,9.87,29169324,0.0,1.0
2018-04-12 00:00:00+00:00,AMD,10.08,10.1,9.82,9.98,47784419,10.08,10.1,9.82,9.98,47784419,0.0,1.0
2018-04-13 00:00:00+00:00,AMD,9.93,10.22,9.88,10.2,38935658,9.93,10.22,9.88,10.2,38935658,0.0,1.0
2018-04-16 00:00:00+00:00,AMD,10.09,10.17,9.9,10.0,28875069,10.09,10.17,9.9,10.0,28875069,0.0,1.0
2018-04-17 00:00:00+00:00,AMD,10.52,10.53,10.2,10.28,45360314,10.52,10.53,10.2,10.28,45360314,0.0,1.0
2018-04-18 00:00:00+00:00,AMD,10.36,10.65,10.33,10.51,42449590,10.36,10.65,10.33,10.51,42449590,0.0,1.0
2018-04-19 00:00:00+00:00,AMD,10.11,10.3284,9.99,10.18,57841640,10.11,10.3284,9.99,10.18,57841640,0.0,1.0
2018-04-20 00:00:00+00:00,AMD,9.99,10.14,9.95,10.05,39011902,9.99,10.14,9.95,10.05,39011902,0.0,1.0
2018-04-23 00:00:00+00:00,AMD,10.04,10.19,9.97,10.09,42971272,10.04,10.19,9.97,10.09,42971272,0.0,1.0
